s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C
Time,TC_23,TC_20,TC_17,TC_14,TC_3,TC_22,TC_19,TC_16,TC_13,TC_11,TC_2,TC_21,TC_18,TC_15,TC_12,TC_10,TC_1,HF_10,HF_5,HF_9,HF_7,HF_4,HF_2,HF_8,HF_6,HF_3,HF_1,TC_32,TC_31,TC_30,TC_29,TC_28,TC_37,TC_36,TC_35,TC_34,TC_33
 1.4000014E+003, 1.0928055E+002, 4.9356779E+001, 5.2056800E+001, 5.4052181E+001, 5.4617876E+001, 1.6854058E+002, 1.6303004E+002, 1.6328932E+002, 1.5911515E+002, 1.4901932E+002, 1.1038738E+002, 1.3193407E+002, 8.5384130E+001, 8.8463426E+001, 9.0208333E+001, 9.4834641E+001, 1.0020208E+002, 2.1476216E-001, 2.0598377E-001, 1.1898119E+000, 1.2993613E+000, 1.3858810E+000, 1.4236080E+000, 7.7956994E-001, 7.5707139E-001, 7.4570531E-001, 8.0190555E-001, 2.5468235E+002, 2.6872154E+002, 3.1100046E+002, 3.2709219E+002, 3.4026844E+002, 2.6320470E+002, 2.6512401E+002, 2.9790742E+002, 3.3932488E+002, 3.6548653E+002
 1.4100064E+003, 1.0815854E+002, 4.8449129E+001, 5.1186838E+001, 5.3073630E+001, 5.4125845E+001, 1.6300415E+002, 1.5603931E+002, 1.5537083E+002, 1.5181075E+002, 1.4314222E+002, 1.0609995E+002, 1.2487902E+002, 8.2579143E+001, 8.6061314E+001, 8.8232728E+001, 9.4033163E+001, 1.0008108E+002, 1.9362751E-001, 2.0552667E-001, 1.2981456E+000, 1.4459813E+000, 1.5658365E+000, 1.6013862E+000, 8.2021676E-001, 8.6311830E-001, 9.2521091E-001, 1.0563615E+000, 2.4461191E+002, 2.5894108E+002, 3.0191008E+002, 3.1654290E+002, 3.2973457E+002, 2.5464148E+002, 2.5314867E+002, 2.9213112E+002, 3.3527751E+002, 3.5909043E+002
 1.4200045E+003, 1.0779687E+002, 4.7237541E+001, 4.9973648E+001, 5.1972793E+001, 5.4250537E+001, 1.6419694E+002, 1.5922490E+002, 1.5852656E+002, 1.5479608E+002, 1.4601749E+002, 1.0780940E+002, 1.1822319E+002, 8.0223204E+001, 8.4683734E+001, 8.8186277E+001, 9.4841409E+001, 1.0013741E+002, 1.9146460E-001, 1.7242713E-001, 1.2851975E+000, 1.4165289E+000, 1.4984681E+000, 1.5415185E+000, 8.1349568E-001, 8.5766451E-001, 8.9857678E-001, 9.8748148E-001, 2.3862026E+002, 2.5174141E+002, 2.9210431E+002, 3.0797839E+002, 3.1963367E+002, 2.5847726E+002, 2.4938889E+002, 2.8548497E+002, 3.2441883E+002, 3.4607896E+002
 1.4300050E+003, 1.0803960E+002, 4.6812393E+001, 4.9642855E+001, 5.1193519E+001, 5.5189451E+001, 1.6291100E+002, 1.5993798E+002, 1.5673320E+002, 1.5208623E+002, 1.4337351E+002, 1.0595725E+002, 1.1789207E+002, 8.3755550E+001, 8.9402227E+001, 9.3197829E+001, 9.9452941E+001, 1.0258096E+002, 2.0360571E-001, 2.0420286E-001, 1.2750906E+000, 1.3750604E+000, 1.4378240E+000, 1.4317133E+000, 9.1572484E-001, 1.0077375E+000, 1.0828855E+000, 1.1910256E+000, 2.3126758E+002, 2.4609624E+002, 2.8118645E+002, 3.0263975E+002, 3.1544699E+002, 2.4800980E+002, 2.4544126E+002, 2.7223961E+002, 3.1391794E+002, 3.3353192E+002
 1.4400021E+003, 1.0342703E+002, 4.6682524E+001, 4.9515512E+001, 5.1309085E+001, 5.6296291E+001, 1.5940661E+002, 1.5722100E+002, 1.5382737E+002, 1.4894497E+002, 1.3963023E+002, 1.0488366E+002, 1.1625337E+002, 8.4337930E+001, 9.1064782E+001, 9.5381916E+001, 1.0104140E+002, 1.0198546E+002, 1.7389623E-001, 1.7960043E-001, 1.1404906E+000, 1.2648448E+000, 1.3226932E+000, 1.3470380E+000, 7.3736424E-001, 7.9390311E-001, 8.4729122E-001, 9.5818999E-001, 2.2326442E+002, 2.3524097E+002, 2.7085952E+002, 2.9094062E+002, 3.0383260E+002, 2.4036479E+002, 2.3977184E+002, 2.6673230E+002, 3.0146634E+002, 3.2422052E+002
 1.4500020E+003, 1.0042694E+002, 4.5617722E+001, 4.8671784E+001, 5.0721863E+001, 5.4842396E+001, 1.5293656E+002, 1.5017588E+002, 1.4775527E+002, 1.4332519E+002, 1.3520641E+002, 1.0424357E+002, 1.1119733E+002, 8.3756916E+001, 8.9842024E+001, 9.3576604E+001, 9.7820979E+001, 9.7334863E+001, 1.7445412E-001, 1.6350777E-001, 1.0368545E+000, 1.1402409E+000, 1.2070947E+000, 1.2234833E+000, 8.0487326E-001, 8.5493848E-001, 8.8974204E-001, 9.3545771E-001, 2.1678976E+002, 2.2943153E+002, 2.6409862E+002, 2.8212065E+002, 2.9380193E+002, 2.3145477E+002, 2.3057289E+002, 2.5783877E+002, 2.9383859E+002, 3.1511608E+002
 1.4600071E+003, 9.6377203E+001, 4.5005320E+001, 4.7647645E+001, 4.9481787E+001, 5.4540422E+001, 1.4666950E+002, 1.4342969E+002, 1.4114633E+002, 1.3781821E+002, 1.3073766E+002, 1.0237531E+002, 1.0782871E+002, 8.1867474E+001, 8.7198568E+001, 9.0346679E+001, 9.3699294E+001, 9.4865480E+001, 1.4990947E-001, 1.4244743E-001, 9.8232629E-001, 1.0946486E+000, 1.1838250E+000, 1.2210989E+000, 6.9601996E-001, 7.2196648E-001, 7.4541893E-001, 8.1102702E-001, 2.0918203E+002, 2.2343290E+002, 2.5707930E+002, 2.7331024E+002, 2.8388252E+002, 2.3237930E+002, 2.1688645E+002, 2.4385515E+002, 2.9270312E+002, 3.1579106E+002
 1.4700061E+003, 9.4410143E+001, 4.4492290E+001, 4.6899226E+001, 4.8573573E+001, 5.3561662E+001, 1.4299830E+002, 1.4185818E+002, 1.3989581E+002, 1.3615881E+002, 1.2820295E+002, 9.9082875E+001, 1.0393211E+002, 8.0650268E+001, 8.6007356E+001, 8.9282017E+001, 9.2546205E+001, 9.2167458E+001, 1.5613675E-001, 1.5770525E-001, 1.0218116E+000, 1.1726807E+000, 1.2519239E+000, 1.2459413E+000, 7.2395167E-001, 7.6801137E-001, 8.1895287E-001, 9.0157615E-001, 2.0556953E+002, 2.1901253E+002, 2.5102483E+002, 2.6707867E+002, 2.7830047E+002, 2.3743992E+002, 2.2142071E+002, 2.3646308E+002, 2.8021188E+002, 3.0125210E+002
 1.4800048E+003, 9.5278797E+001, 4.3474355E+001, 4.6090388E+001, 4.7972543E+001, 5.2274008E+001, 1.4038847E+002, 1.4059011E+002, 1.3983537E+002, 1.3612633E+002, 1.2731643E+002, 9.7514270E+001, 1.0051082E+002, 7.8598377E+001, 8.3414193E+001, 8.6891530E+001, 9.1130806E+001, 9.1171867E+001, 1.4522034E-001, 1.4890053E-001, 9.6463998E-001, 1.0792446E+000, 1.1207896E+000, 1.1110562E+000, 6.4257321E-001, 6.7026474E-001, 7.0077263E-001, 7.6890523E-001, 2.0169225E+002, 2.1473274E+002, 2.4385186E+002, 2.6260005E+002, 2.7348587E+002, 2.2312830E+002, 2.1646612E+002, 2.3576144E+002, 2.6878404E+002, 2.8695337E+002
 1.4900018E+003, 9.4568221E+001, 4.2769664E+001, 4.5419833E+001, 4.7452425E+001, 5.2476899E+001, 1.3947998E+002, 1.3684996E+002, 1.3592940E+002, 1.3192304E+002, 1.2336284E+002, 9.3841513E+001, 9.8605648E+001, 7.6056641E+001, 7.9916259E+001, 8.1902995E+001, 8.5496483E+001, 8.6852693E+001, 1.4823292E-001, 1.4476587E-001, 9.9675474E-001, 1.1070643E+000, 1.1831261E+000, 1.1651328E+000, 5.9668972E-001, 5.9915612E-001, 5.9824359E-001, 6.3915336E-001, 1.9747949E+002, 2.0968551E+002, 2.3577964E+002, 2.5819711E+002, 2.7070129E+002, 2.2145265E+002, 2.1143620E+002, 2.2683736E+002, 2.6112152E+002, 2.7967780E+002
 1.5000059E+003, 9.2817067E+001, 4.2789738E+001, 4.5463868E+001, 4.7560620E+001, 5.2291561E+001, 1.3596451E+002, 1.3216489E+002, 1.3140225E+002, 1.2865231E+002, 1.2105001E+002, 9.0303659E+001, 9.6604778E+001, 7.4915319E+001, 7.8280610E+001, 8.0059759E+001, 8.3923162E+001, 8.8214467E+001, 1.3929674E-001, 1.4044379E-001, 7.6429288E-001, 8.6384360E-001, 9.7358719E-001, 1.0399273E+000, 5.9323868E-001, 6.0697587E-001, 6.2110537E-001, 6.5503760E-001, 1.9315681E+002, 2.0227123E+002, 2.2684371E+002, 2.4935157E+002, 2.6247010E+002, 2.0939223E+002, 2.0415046E+002, 2.2015481E+002, 2.5102997E+002, 2.6881420E+002
 1.5100009E+003, 9.1785382E+001, 4.2079056E+001, 4.4454482E+001, 4.6247945E+001, 5.1317406E+001, 1.3344421E+002, 1.2660328E+002, 1.2655556E+002, 1.2412449E+002, 1.1756137E+002, 8.7615134E+001, 9.2288223E+001, 7.0195571E+001, 7.3891913E+001, 7.7016699E+001, 8.0645498E+001, 8.3954368E+001, 1.5303739E-001, 1.5305338E-001, 8.5706132E-001, 9.6542078E-001, 1.0035046E+000, 1.0039328E+000, 4.9671562E-001, 5.1264545E-001, 5.5009456E-001, 6.1509821E-001, 1.8619393E+002, 1.9576861E+002, 2.2366653E+002, 2.4295129E+002, 2.5515441E+002, 2.0216415E+002, 1.9823298E+002, 2.1632037E+002, 2.4685021E+002, 2.6531296E+002
 1.5200021E+003, 9.1906596E+001, 4.2794640E+001, 4.5486851E+001, 4.6837403E+001, 4.9509458E+001, 1.3142532E+002, 1.2053116E+002, 1.2030804E+002, 1.1752893E+002, 1.1088253E+002, 8.2690638E+001, 9.1526945E+001, 6.6344617E+001, 6.9437927E+001, 7.2246318E+001, 7.6234088E+001, 7.7746995E+001, 1.2739941E-001, 1.2950578E-001, 6.8978879E-001, 7.4635274E-001, 7.9581477E-001, 8.1607898E-001, 5.1099485E-001, 5.3150437E-001, 5.4875509E-001, 6.2354004E-001, 1.8149226E+002, 1.9166959E+002, 2.1757839E+002, 2.3493981E+002, 2.4519094E+002, 2.0086830E+002, 1.9490381E+002, 2.1082271E+002, 2.4298869E+002, 2.5893978E+002
 1.5300030E+003, 9.1562871E+001, 4.1819480E+001, 4.4524901E+001, 4.5848211E+001, 4.7748544E+001, 1.2730758E+002, 1.1853575E+002, 1.1830830E+002, 1.1525403E+002, 1.0804878E+002, 7.9589362E+001, 9.0126031E+001, 6.6782927E+001, 7.0684513E+001, 7.3612438E+001, 7.8122199E+001, 7.9253846E+001, 1.1694152E-001, 1.0439259E-001, 7.4040173E-001, 8.5861289E-001, 9.2111368E-001, 9.4123781E-001, 5.7336070E-001, 6.0123336E-001, 6.3126956E-001, 6.9204307E-001, 1.7659649E+002, 1.8658675E+002, 2.1424163E+002, 2.3138500E+002, 2.4307220E+002, 2.0179040E+002, 1.9141129E+002, 2.0430576E+002, 2.3641961E+002, 2.5279177E+002
 1.5400059E+003, 8.8289775E+001, 4.1753617E+001, 4.4014030E+001, 4.5275195E+001, 4.7652810E+001, 1.2667662E+002, 1.2003526E+002, 1.2040587E+002, 1.1766138E+002, 1.1119773E+002, 8.4072536E+001, 8.7271716E+001, 6.9013075E+001, 7.3436747E+001, 7.6365255E+001, 7.9852095E+001, 8.0497819E+001, 1.2422343E-001, 1.2956747E-001, 8.8999342E-001, 9.8467057E-001, 1.0235608E+000, 1.0331129E+000, 5.9407903E-001, 6.4483390E-001, 6.7870420E-001, 6.9664211E-001, 1.7508604E+002, 1.8232671E+002, 2.1058447E+002, 2.2719070E+002, 2.3882649E+002, 1.9476422E+002, 1.8582879E+002, 1.9595873E+002, 2.3038769E+002, 2.4838832E+002
 1.5500005E+003, 8.5758070E+001, 4.1473120E+001, 4.3628040E+001, 4.4950448E+001, 4.7079462E+001, 1.2590212E+002, 1.2105571E+002, 1.2088706E+002, 1.1748769E+002, 1.1126681E+002, 8.5910395E+001, 8.4809665E+001, 7.1909676E+001, 7.7101425E+001, 7.9866318E+001, 8.2073046E+001, 8.0359840E+001, 1.2657532E-001, 1.2906687E-001, 7.9548873E-001, 9.1234027E-001, 9.7619797E-001, 1.0137114E+000, 6.4140866E-001, 6.9732191E-001, 7.4457661E-001, 7.9599800E-001, 1.7328661E+002, 1.8097953E+002, 2.0296373E+002, 2.2009231E+002, 2.3012166E+002, 1.8874074E+002, 1.8142882E+002, 1.8806210E+002, 2.1847581E+002, 2.4035763E+002
 1.5600046E+003, 8.4886252E+001, 4.1063458E+001, 4.2990846E+001, 4.4462082E+001, 4.8055365E+001, 1.2073742E+002, 1.1760857E+002, 1.1738705E+002, 1.1466648E+002, 1.0984144E+002, 8.5947555E+001, 8.3139429E+001, 7.1413186E+001, 7.5828925E+001, 7.7997369E+001, 7.9753903E+001, 7.8846803E+001, 1.1269313E-001, 9.5449447E-002, 6.2666496E-001, 6.7421849E-001, 7.3449370E-001, 8.1449392E-001, 4.9060908E-001, 4.9627717E-001, 5.1252572E-001, 5.6488877E-001, 1.6783954E+002, 1.7521484E+002, 1.9831973E+002, 2.1719160E+002, 2.2729842E+002, 1.8874377E+002, 1.7773837E+002, 1.8649131E+002, 2.1587778E+002, 2.3517935E+002
 1.5700032E+003, 8.1374239E+001, 4.0405872E+001, 4.1925973E+001, 4.3070204E+001, 4.7940950E+001, 1.1885979E+002, 1.1399533E+002, 1.1445335E+002, 1.1254827E+002, 1.0867789E+002, 8.4573913E+001, 8.1427437E+001, 6.8710575E+001, 7.2763639E+001, 7.5233460E+001, 7.7493128E+001, 7.7805872E+001, 1.0778720E-001, 9.1132170E-002, 6.6921965E-001, 7.6242486E-001, 8.2550813E-001, 9.0305929E-001, 4.8323320E-001, 5.1050022E-001, 5.3251455E-001, 5.6352373E-001, 1.6335736E+002, 1.7097584E+002, 1.9503935E+002, 2.1085177E+002, 2.2113096E+002, 1.8171313E+002, 1.7444573E+002, 1.8687753E+002, 2.1602004E+002, 2.3314675E+002
 1.5800023E+003, 8.2207502E+001, 3.9782627E+001, 4.1518964E+001, 4.2625065E+001, 4.7146335E+001, 1.1727881E+002, 1.0741327E+002, 1.0800211E+002, 1.0719265E+002, 1.0432303E+002, 8.2351350E+001, 7.9412728E+001, 6.5594718E+001, 6.8771243E+001, 7.0626360E+001, 7.2669945E+001, 7.3028985E+001, 9.9427221E-002, 1.0873355E-001, 6.1938906E-001, 6.9529515E-001, 7.7652865E-001, 8.1456928E-001, 4.4245235E-001, 4.4294382E-001, 4.4831557E-001, 4.8792464E-001, 1.6185617E+002, 1.6864086E+002, 1.9067168E+002, 2.0648321E+002, 2.1714179E+002, 1.7828402E+002, 1.6778683E+002, 1.8569917E+002, 2.1297041E+002, 2.3045018E+002
 1.5900011E+003, 8.0737264E+001, 3.9274565E+001, 4.0959024E+001, 4.2259243E+001, 4.6659656E+001, 1.1527097E+002, 1.0471333E+002, 1.0554649E+002, 1.0519963E+002, 1.0262748E+002, 8.2883831E+001, 7.9486111E+001, 6.5318078E+001, 6.7763276E+001, 6.9247819E+001, 7.1751398E+001, 7.3140392E+001, 1.0774347E-001, 9.9678377E-002, 6.4626791E-001, 7.0569824E-001, 7.7056765E-001, 8.1226014E-001, 5.0340019E-001, 5.3093231E-001, 5.4827715E-001, 5.6381088E-001, 1.5968755E+002, 1.6716217E+002, 1.8694433E+002, 2.0196511E+002, 2.1119540E+002, 1.6644408E+002, 1.6310819E+002, 1.8565932E+002, 2.1217095E+002, 2.2489027E+002
 1.6000004E+003, 7.9777856E+001, 3.9361469E+001, 4.1337472E+001, 4.3165940E+001, 4.5737182E+001, 1.1499925E+002, 1.0792377E+002, 1.0916707E+002, 1.0849505E+002, 1.0453282E+002, 8.1438477E+001, 7.9336279E+001, 6.5862627E+001, 6.8644022E+001, 7.0260786E+001, 7.2226370E+001, 7.3726086E+001, 9.5954650E-002, 1.1045194E-001, 6.6621810E-001, 7.8304917E-001, 8.6437761E-001, 8.9727215E-001, 4.8520124E-001, 5.1245160E-001, 5.5345649E-001, 5.9168726E-001, 1.5864921E+002, 1.6645462E+002, 1.8107641E+002, 1.9656856E+002, 2.0561543E+002, 1.6205382E+002, 1.6073238E+002, 1.8052202E+002, 2.0778959E+002, 2.2084617E+002
 1.6100074E+003, 7.9204712E+001, 3.8942181E+001, 4.0935501E+001, 4.2865007E+001, 4.6264414E+001, 1.1099365E+002, 1.0554629E+002, 1.0696041E+002, 1.0643850E+002, 1.0247285E+002, 7.9298005E+001, 7.8739286E+001, 6.5977125E+001, 6.8917381E+001, 7.0606414E+001, 7.2528662E+001, 7.4967167E+001, 9.6377364E-002, 9.4547056E-002, 5.3890906E-001, 6.3373057E-001, 7.0860476E-001, 7.6658536E-001, 4.6063341E-001, 4.8209478E-001, 5.0300302E-001, 5.4052213E-001, 1.5390902E+002, 1.6281919E+002, 1.7643540E+002, 1.9517298E+002, 2.0515409E+002, 1.6153957E+002, 1.5827501E+002, 1.7163478E+002, 1.9920740E+002, 2.1277120E+002
 1.6200045E+003, 8.0587110E+001, 3.8867632E+001, 4.0652225E+001, 4.2363817E+001, 4.5902527E+001, 1.0866967E+002, 1.0394963E+002, 1.0604649E+002, 1.0552852E+002, 1.0094194E+002, 7.6746467E+001, 7.7543743E+001, 6.5935015E+001, 6.8679564E+001, 7.0591614E+001, 7.2912738E+001, 7.3417263E+001, 9.5642847E-002, 1.0232262E-001, 6.5660425E-001, 7.6231875E-001, 8.1217621E-001, 8.0645967E-001, 4.6416330E-001, 4.8638235E-001, 5.1754471E-001, 5.9013752E-001, 1.5048045E+002, 1.5975234E+002, 1.7306152E+002, 1.9240580E+002, 2.0285229E+002, 1.6081681E+002, 1.5614663E+002, 1.6752954E+002, 1.9062364E+002, 2.0410141E+002
 1.6300042E+003, 7.9016689E+001, 3.8677866E+001, 4.0756830E+001, 4.2460764E+001, 4.4852647E+001, 1.0998680E+002, 1.0459098E+002, 1.0660884E+002, 1.0605807E+002, 1.0178562E+002, 7.7423190E+001, 7.5701490E+001, 6.6038250E+001, 6.8694498E+001, 7.0309478E+001, 7.2401519E+001, 7.2587663E+001, 9.7291983E-002, 9.7097272E-002, 6.4602273E-001, 7.2074233E-001, 7.7597882E-001, 8.4056911E-001, 4.3691342E-001, 4.4801186E-001, 4.5758656E-001, 4.7215551E-001, 1.4743296E+002, 1.5473718E+002, 1.7111812E+002, 1.8909283E+002, 1.9806847E+002, 1.5529689E+002, 1.5271168E+002, 1.7159003E+002, 1.9408915E+002, 2.0699980E+002
 1.6400025E+003, 7.8592954E+001, 3.8356658E+001, 4.0090455E+001, 4.1699333E+001, 4.4472753E+001, 1.0728846E+002, 1.0175993E+002, 1.0322238E+002, 1.0261912E+002, 9.9070334E+001, 7.7321331E+001, 7.4254450E+001, 6.3949758E+001, 6.6226333E+001, 6.7497351E+001, 6.9255914E+001, 6.8875545E+001, 8.3387026E-002, 7.8415669E-002, 5.4442400E-001, 5.8696073E-001, 6.3051843E-001, 6.6770344E-001, 4.0982546E-001, 4.2247928E-001, 4.3836380E-001, 4.5144409E-001, 1.4521921E+002, 1.5172243E+002, 1.6824127E+002, 1.8484259E+002, 1.9358747E+002, 1.5038089E+002, 1.5072416E+002, 1.7051604E+002, 1.9328868E+002, 2.0365132E+002
 1.6500016E+003, 7.8253787E+001, 3.7834305E+001, 3.9303393E+001, 4.0931401E+001, 4.3738696E+001, 1.0758537E+002, 1.0088569E+002, 1.0154034E+002, 1.0086553E+002, 9.7454025E+001, 7.6508212E+001, 7.3290880E+001, 6.4341438E+001, 6.6611528E+001, 6.7461016E+001, 6.8255057E+001, 6.8632224E+001, 8.7257365E-002, 7.9561573E-002, 6.1501696E-001, 6.9225141E-001, 7.6049152E-001, 8.2895295E-001, 4.5973543E-001, 4.8720672E-001, 4.9653413E-001, 5.2394560E-001, 1.4261695E+002, 1.4952639E+002, 1.6447942E+002, 1.8165318E+002, 1.9149519E+002, 1.4961778E+002, 1.4951819E+002, 1.6463339E+002, 1.8714264E+002, 1.9871185E+002
 1.6600090E+003, 7.7019387E+001, 3.7569964E+001, 3.8928824E+001, 4.0132031E+001, 4.2909896E+001, 1.0613416E+002, 1.0041620E+002, 1.0119725E+002, 1.0026853E+002, 9.6783665E+001, 7.7833007E+001, 7.2945926E+001, 6.3664534E+001, 6.6369070E+001, 6.7118495E+001, 6.7687811E+001, 6.7509907E+001, 8.3858341E-002, 7.1996869E-002, 4.8866411E-001, 5.6502541E-001, 5.8588514E-001, 6.0349951E-001, 3.6417042E-001, 3.6684536E-001, 3.6831157E-001, 3.8608835E-001, 1.4024779E+002, 1.4834592E+002, 1.6180972E+002, 1.7721144E+002, 1.8567205E+002, 1.4972436E+002, 1.4665745E+002, 1.5772977E+002, 1.8223088E+002, 1.9585239E+002
 1.6700064E+003, 7.4348656E+001, 3.8001964E+001, 3.9313956E+001, 4.0392109E+001, 4.3136399E+001, 1.0333030E+002, 9.6255462E+001, 9.6990022E+001, 9.5979204E+001, 9.2709633E+001, 7.5540743E+001, 7.3120374E+001, 6.2371263E+001, 6.4943141E+001, 6.5646144E+001, 6.6058609E+001, 6.5227675E+001, 9.1437989E-002, 9.9266481E-002, 4.9040681E-001, 5.3819868E-001, 5.8607480E-001, 6.3253105E-001, 4.0302631E-001, 4.0966408E-001, 4.1544932E-001, 4.3182106E-001, 1.3915261E+002, 1.4511714E+002, 1.5865045E+002, 1.7394055E+002, 1.8284508E+002, 1.5302976E+002, 1.4681936E+002, 1.5578847E+002, 1.7879616E+002, 1.9406090E+002
 1.6800053E+003, 7.3588473E+001, 3.7915633E+001, 3.9256787E+001, 4.0382827E+001, 4.2190183E+001, 1.0346583E+002, 9.3547173E+001, 9.4361710E+001, 9.4077359E+001, 9.0961458E+001, 7.5225803E+001, 7.1437954E+001, 6.1452735E+001, 6.4131845E+001, 6.5385152E+001, 6.6301009E+001, 6.4587797E+001, 8.4917802E-002, 8.2789121E-002, 4.9167627E-001, 5.6702937E-001, 6.3914977E-001, 6.7451588E-001, 4.0809265E-001, 4.4157540E-001, 4.6503141E-001, 4.8506200E-001, 1.3722491E+002, 1.4028901E+002, 1.5554242E+002, 1.7238061E+002, 1.8175556E+002, 1.5051236E+002, 1.4622855E+002, 1.5536220E+002, 1.7570805E+002, 1.8783358E+002
 1.6900017E+003, 7.4599569E+001, 3.7793584E+001, 3.9424541E+001, 4.0703823E+001, 4.2037587E+001, 1.0180237E+002, 9.3089076E+001, 9.4247850E+001, 9.4262542E+001, 9.1176770E+001, 7.3992457E+001, 6.9498162E+001, 6.2197461E+001, 6.4677032E+001, 6.5815324E+001, 6.6122208E+001, 6.3430458E+001, 8.1951736E-002, 8.7667394E-002, 4.4234482E-001, 5.0394858E-001, 5.7533651E-001, 6.2947583E-001, 3.8976571E-001, 3.9795297E-001, 4.0704137E-001, 4.1456693E-001, 1.3367266E+002, 1.3847648E+002, 1.5370085E+002, 1.7048504E+002, 1.7996928E+002, 1.4766503E+002, 1.4257244E+002, 1.5011425E+002, 1.7083220E+002, 1.8191273E+002
 1.7000039E+003, 7.6653249E+001, 3.7353783E+001, 3.9006618E+001, 4.0357437E+001, 4.1758923E+001, 9.9897329E+001, 9.2099149E+001, 9.3576483E+001, 9.3924392E+001, 9.0890997E+001, 7.0628904E+001, 6.9631754E+001, 6.3029578E+001, 6.4945076E+001, 6.5617278E+001, 6.5576753E+001, 6.3600204E+001, 7.0438924E-002, 7.2905696E-002, 5.1982968E-001, 6.1508251E-001, 6.8010026E-001, 7.1944217E-001, 4.3579084E-001, 4.6905742E-001, 4.9040623E-001, 5.0574728E-001, 1.3240116E+002, 1.3764817E+002, 1.5103204E+002, 1.6696142E+002, 1.7565955E+002, 1.4777393E+002, 1.4191284E+002, 1.4668368E+002, 1.6773469E+002, 1.7820313E+002
 1.7100021E+003, 7.4990803E+001, 3.6965862E+001, 3.8447671E+001, 3.9846334E+001, 4.1994279E+001, 1.0049623E+002, 9.5020274E+001, 9.6470718E+001, 9.6294980E+001, 9.2838716E+001, 7.2319247E+001, 6.9578897E+001, 6.4227573E+001, 6.6606628E+001, 6.7425299E+001, 6.7624790E+001, 6.6608873E+001, 7.9819353E-002, 7.3893551E-002, 6.0089067E-001, 6.8647558E-001, 7.4291572E-001, 7.7251583E-001, 4.2152722E-001, 4.5857583E-001, 4.8020445E-001, 5.0311383E-001, 1.2959168E+002, 1.3731432E+002, 1.4954743E+002, 1.6676849E+002, 1.7582031E+002, 1.4538098E+002, 1.3720745E+002, 1.4317916E+002, 1.6553395E+002, 1.7690627E+002
 1.7200062E+003, 7.2645749E+001, 3.6943324E+001, 3.8463218E+001, 3.9648843E+001, 4.2558766E+001, 9.9509522E+001, 9.5298401E+001, 9.6384901E+001, 9.5989973E+001, 9.2788215E+001, 7.3027898E+001, 6.8926272E+001, 6.4123671E+001, 6.6651414E+001, 6.7598935E+001, 6.7899936E+001, 6.6191635E+001, 7.1631363E-002, 6.9570859E-002, 4.7520508E-001, 5.5556395E-001, 6.1621214E-001, 6.5703392E-001, 4.3877208E-001, 4.5951228E-001, 4.6847399E-001, 4.9306727E-001, 1.3037533E+002, 1.3756628E+002, 1.4842713E+002, 1.6324995E+002, 1.7252289E+002, 1.3694860E+002, 1.3417822E+002, 1.4458583E+002, 1.6592072E+002, 1.7707350E+002
 1.7300049E+003, 7.3104441E+001, 3.6760019E+001, 3.7996462E+001, 3.9178909E+001, 4.2771483E+001, 9.9462302E+001, 9.6916931E+001, 9.7479305E+001, 9.6498249E+001, 9.2769249E+001, 7.4543525E+001, 6.9459516E+001, 6.5534339E+001, 6.8068283E+001, 6.8948031E+001, 6.9856059E+001, 6.7979779E+001, 7.8282119E-002, 6.9788657E-002, 6.4161319E-001, 6.9702668E-001, 7.1484568E-001, 6.9850415E-001, 3.9671175E-001, 4.3095143E-001, 4.5537168E-001, 5.0269327E-001, 1.2754457E+002, 1.3402232E+002, 1.4690250E+002, 1.6287373E+002, 1.7109360E+002, 1.3774906E+002, 1.3365319E+002, 1.4226249E+002, 1.6363734E+002, 1.7455331E+002
 1.7400079E+003, 7.2285244E+001, 3.6835697E+001, 3.8061216E+001, 3.9064179E+001, 4.2949445E+001, 9.7971201E+001, 9.6905035E+001, 9.7296390E+001, 9.5888971E+001, 9.1542904E+001, 7.2488557E+001, 6.8646456E+001, 6.5069224E+001, 6.7427221E+001, 6.8191051E+001, 6.8892159E+001, 6.8027853E+001, 6.9542652E-002, 6.8126418E-002, 4.5339909E-001, 5.2372469E-001, 5.7646669E-001, 6.1172277E-001, 4.0634927E-001, 4.3140275E-001, 4.4614443E-001, 4.5859473E-001, 1.2426263E+002, 1.3142650E+002, 1.4412770E+002, 1.6057407E+002, 1.6785233E+002, 1.4000451E+002, 1.3362853E+002, 1.3827951E+002, 1.6096529E+002, 1.7190602E+002
 1.7500087E+003, 7.2688679E+001, 3.6303934E+001, 3.7324929E+001, 3.8875154E+001, 4.2157986E+001, 9.4265606E+001, 9.0986300E+001, 9.0947768E+001, 8.9846697E+001, 8.6849805E+001, 7.0607855E+001, 6.7637493E+001, 6.3063537E+001, 6.5253290E+001, 6.5838520E+001, 6.6254890E+001, 6.3645845E+001, 6.4535670E-002, 6.5868327E-002, 3.4708771E-001, 3.7746685E-001, 4.1570855E-001, 4.6753651E-001, 3.1683970E-001, 3.1882188E-001, 3.2340515E-001, 3.4712780E-001, 1.2318727E+002, 1.3042227E+002, 1.4182092E+002, 1.5801921E+002, 1.6602484E+002, 1.4264843E+002, 1.3464997E+002, 1.3673904E+002, 1.5661832E+002, 1.6618445E+002
