s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C
 1.7900072E+003, 3.3020085E+001, 3.5083204E+001, 3.6233841E+001, 3.6581115E+001, 3.9027379E+001, 8.3821091E+001, 8.7020549E+001, 8.4562628E+001, 8.1879047E+001, 7.7330503E+001, 6.1822332E+001, 4.5799272E+001, 4.2588944E+001, 4.3049602E+001, 4.3680889E+001, 4.4722777E+001, 4.9348196E+001, 3.0678937E-002, 3.2209574E-002, 4.8065272E-001, 5.0601435E-001, 5.1319453E-001, 5.1351330E-001, 1.2477874E-001, 1.2133569E-001, 1.3155165E-001, 1.4604436E-001, 9.8870333E+001, 1.0294660E+002, 1.1776138E+002, 1.2810190E+002, 1.3358039E+002, 1.2411805E+002, 1.0597049E+002, 1.1183370E+002, 1.2364233E+002, 1.3366536E+002
 1.8000083E+003, 3.2777107E+001, 3.4861606E+001, 3.6023042E+001, 3.6400003E+001, 3.8953810E+001, 8.2421373E+001, 8.6097895E+001, 8.4009316E+001, 8.1600034E+001, 7.7470501E+001, 6.0997622E+001, 4.5544446E+001, 4.2440483E+001, 4.2939590E+001, 4.3633643E+001, 4.4685185E+001, 4.8377999E+001, 3.2702801E-002, 3.8716389E-002, 3.9856996E-001, 4.5355962E-001, 4.8070349E-001, 4.8623633E-001, 1.2230391E-001, 1.2022083E-001, 1.2235207E-001, 1.2977258E-001, 9.7374955E+001, 1.0108996E+002, 1.1751195E+002, 1.2754178E+002, 1.3268206E+002, 1.2322664E+002, 1.0637507E+002, 1.1080525E+002, 1.2116543E+002, 1.2984543E+002
 1.8100080E+003, 3.2608552E+001, 3.4623321E+001, 3.5798391E+001, 3.6120730E+001, 3.8942973E+001, 8.0476826E+001, 8.4954865E+001, 8.3413663E+001, 8.1342634E+001, 7.7483273E+001, 6.0329051E+001, 4.6071846E+001, 4.2255197E+001, 4.2560391E+001, 4.3117808E+001, 4.4024290E+001, 4.8433206E+001, 3.6520026E-002, 3.7802517E-002, 3.4678354E-001, 3.7836564E-001, 3.9867923E-001, 4.0736416E-001, 1.3334461E-001, 1.3498943E-001, 1.3556172E-001, 1.3483328E-001, 9.6939504E+001, 1.0205710E+002, 1.1879982E+002, 1.2789791E+002, 1.3250343E+002, 1.2350656E+002, 1.1101714E+002, 1.1317960E+002, 1.2099718E+002, 1.2842562E+002
 1.8200032E+003, 3.2922635E+001, 3.5107108E+001, 3.6445674E+001, 3.6906172E+001, 3.8593667E+001, 7.5062654E+001, 8.2401529E+001, 8.0700045E+001, 7.9230316E+001, 7.5921247E+001, 6.1398815E+001, 5.7796595E+001, 5.0367972E+001, 5.2361789E+001, 5.3717089E+001, 5.4334600E+001, 5.4914151E+001, 9.4693353E-002, 9.3486360E-002, 6.2998832E-001, 6.1496815E-001, 6.1885383E-001, 6.5158416E-001, 6.1600170E-001, 7.0746788E-001, 7.8358440E-001, 8.3913516E-001, 1.1861308E+002, 1.3685524E+002, 1.6960543E+002, 1.7877549E+002, 1.7728939E+002, 1.4105079E+002, 1.4608597E+002, 1.5990927E+002, 1.6711537E+002, 1.6933370E+002
 1.8300033E+003, 3.3650056E+001, 3.7222594E+001, 3.8649343E+001, 4.0123980E+001, 4.2133074E+001, 1.0882901E+002, 1.1591150E+002, 1.1050925E+002, 1.0462845E+002, 9.6196776E+001, 7.4834330E+001, 1.0432624E+002, 8.7844416E+001, 9.6595675E+001, 1.0143804E+002, 1.0501934E+002, 9.5071508E+001, 2.0612088E-001, 1.9719691E-001, 2.3564528E+000, 2.1773921E+000, 1.9562615E+000, 1.6549742E+000, 1.5964690E+000, 1.9252693E+000, 2.2348773E+000, 2.6201829E+000, 2.0407873E+002, 2.6651443E+002, 3.0280400E+002, 3.1334514E+002, 3.0837373E+002, 2.2762030E+002, 2.5295737E+002, 2.6913966E+002, 2.7190755E+002, 2.6555135E+002
 1.8400044E+003, 3.5895779E+001, 4.0953877E+001, 4.3085969E+001, 4.4800546E+001, 5.1811980E+001, 1.5745842E+002, 1.6999107E+002, 1.5894276E+002, 1.4869195E+002, 1.3337466E+002, 9.8301963E+001, 1.6688839E+002, 1.2660426E+002, 1.4486611E+002, 1.5399184E+002, 1.6143005E+002, 1.4146515E+002, 3.5350465E-001, 3.1365743E-001, 3.1205827E+000, 2.9294628E+000, 2.7712978E+000, 2.4869223E+000, 2.3208904E+000, 2.6763471E+000, 2.8676115E+000, 3.0803556E+000, 3.6553989E+002, 4.1288456E+002, 4.4272064E+002, 4.4879730E+002, 4.4545491E+002, 3.1479278E+002, 3.6785246E+002, 3.8811326E+002, 3.8858848E+002, 3.8174858E+002
 1.8500037E+003, 3.9445393E+001, 4.7219175E+001, 4.9772718E+001, 5.1345358E+001, 5.9653430E+001, 2.0337244E+002, 2.0859013E+002, 1.9358518E+002, 1.7864949E+002, 1.5717472E+002, 1.1389934E+002, 2.2584031E+002, 1.6234642E+002, 1.8325209E+002, 1.9522872E+002, 2.0617940E+002, 1.7898154E+002, 6.1634326E-001, 4.9564114E-001, 4.2422999E+000, 3.7893820E+000, 3.3647384E+000, 2.7584392E+000, 2.8734312E+000, 3.1494422E+000, 3.5164955E+000, 4.0598029E+000, 5.0661014E+002, 5.3147854E+002, 5.5786739E+002, 5.6244326E+002, 5.5847881E+002, 4.0657788E+002, 4.7047023E+002, 4.9764264E+002, 4.9680384E+002, 4.8784782E+002
 1.8600026E+003, 4.5187087E+001, 5.2063144E+001, 5.4657856E+001, 5.6183557E+001, 6.2060466E+001, 2.2935113E+002, 2.4307195E+002, 2.2578063E+002, 2.0924846E+002, 1.8443786E+002, 1.2808212E+002, 2.7792544E+002, 1.8877039E+002, 2.0789369E+002, 2.1879626E+002, 2.2756715E+002, 2.0142231E+002, 8.4628961E-001, 6.0459235E-001, 5.7244907E+000, 5.1017144E+000, 4.5982062E+000, 3.9731176E+000, 3.8940018E+000, 4.2283052E+000, 4.4929926E+000, 4.6717005E+000, 5.9748647E+002, 6.2096980E+002, 6.4440059E+002, 6.4493922E+002, 6.4021991E+002, 5.1595392E+002, 5.6370925E+002, 5.8733230E+002, 5.8798394E+002, 5.8124145E+002
 1.8700021E+003, 5.4047190E+001, 5.6887309E+001, 5.8665164E+001, 5.9837245E+001, 6.5376778E+001, 2.7314663E+002, 2.8860988E+002, 2.6928568E+002, 2.4827654E+002, 2.1671900E+002, 1.4656710E+002, 3.2577672E+002, 2.0720825E+002, 2.2740866E+002, 2.4105699E+002, 2.5169769E+002, 2.2210731E+002, 1.2303215E+000, 8.3707987E-001, 8.2217659E+000, 7.1685942E+000, 6.3041054E+000, 5.1476973E+000, 4.1485021E+000, 4.2978874E+000, 4.5127142E+000, 4.7283032E+000, 6.9148877E+002, 7.1335057E+002, 7.3636267E+002, 7.3808649E+002, 7.3321156E+002, 5.9934298E+002, 6.4336259E+002, 6.7517272E+002, 6.7550658E+002, 6.6966728E+002
 1.8800000E+003, 6.6392734E+001, 7.0456678E+001, 7.2931923E+001, 7.2741525E+001, 7.2064197E+001, 3.3048839E+002, 3.5099692E+002, 3.2919822E+002, 3.0602201E+002, 2.6779326E+002, 1.6873342E+002, 3.8374199E+002, 2.2261436E+002, 2.4298555E+002, 2.5863127E+002, 2.6975894E+002, 2.4056347E+002, 1.6538550E+000, 1.2449884E+000, 9.8377869E+000, 8.7462868E+000, 7.8321965E+000, 6.4759704E+000, 5.2520189E+000, 5.5046117E+000, 5.8883641E+000, 6.3820940E+000, 7.7048445E+002, 8.0677359E+002, 8.3665998E+002, 8.3792952E+002, 8.3139232E+002, 7.0662850E+002, 7.3336159E+002, 7.5799933E+002, 7.5903676E+002, 7.5299244E+002
 1.8900001E+003, 8.1152937E+001, 7.6776831E+001, 7.9228823E+001, 7.9707092E+001, 7.9246368E+001, 3.7842156E+002, 3.7733933E+002, 3.5367863E+002, 3.2927850E+002, 2.8464429E+002, 1.8155462E+002, 4.3292888E+002, 2.4811609E+002, 2.7388245E+002, 2.9404595E+002, 3.0939394E+002, 2.6204472E+002, 1.9458447E+000, 1.2617356E+000, 1.0696792E+001, 9.0883638E+000, 7.8409276E+000, 6.2446728E+000, 7.2536257E+000, 7.4738315E+000, 7.7541416E+000, 8.0141394E+000, 8.3871838E+002, 8.7366222E+002, 9.0686720E+002, 9.1361588E+002, 9.0823430E+002, 7.8338062E+002, 8.1990596E+002, 8.4808017E+002, 8.4789847E+002, 8.4092235E+002
 1.9000028E+003, 9.3203686E+001, 7.9853950E+001, 7.9760297E+001, 8.1367989E+001, 8.5096881E+001, 3.9860937E+002, 3.9855412E+002, 3.6826374E+002, 3.4120927E+002, 3.0011809E+002, 1.9485444E+002, 4.8535143E+002, 2.8698029E+002, 3.1215506E+002, 3.2967625E+002, 3.4208602E+002, 2.8410487E+002, 2.9954052E+000, 1.7388845E+000, 1.2934618E+001, 1.0763832E+001, 9.1759351E+000, 7.5896088E+000, 9.0826659E+000, 9.1277183E+000, 9.3312113E+000, 9.4393982E+000, 9.0718800E+002, 9.2776726E+002, 9.5346599E+002, 9.5518216E+002, 9.4904725E+002, 8.7109672E+002, 8.8884874E+002, 9.3382050E+002, 9.2893114E+002, 9.2022984E+002
 1.9100033E+003, 1.0479670E+002, 8.2092197E+001, 8.0428593E+001, 8.1165277E+001, 9.4770825E+001, 4.2088697E+002, 4.2018572E+002, 3.8796220E+002, 3.5664554E+002, 3.1361356E+002, 2.0728448E+002, 5.3191973E+002, 3.1885241E+002, 3.4225798E+002, 3.6079728E+002, 3.7514172E+002, 3.1955482E+002, 2.7872666E+000, 1.6019312E+000, 1.4061342E+001, 1.1537434E+001, 9.6161082E+000, 7.5127447E+000, 1.1297671E+001, 1.1176570E+001, 1.1255053E+001, 1.1269346E+001, 9.2287660E+002, 9.4234539E+002, 9.6661457E+002, 9.7056399E+002, 9.6628565E+002, 9.1325478E+002, 9.2777143E+002, 9.6947888E+002, 9.7050850E+002, 9.6366528E+002
 1.9200010E+003, 1.1757580E+002, 8.4398915E+001, 8.1436822E+001, 8.3285497E+001, 1.0064004E+002, 4.4573182E+002, 4.3684676E+002, 4.0397827E+002, 3.7141610E+002, 3.2711015E+002, 2.1749620E+002, 5.5753758E+002, 3.3904697E+002, 3.5895190E+002, 3.7577291E+002, 3.8879685E+002, 3.3485143E+002, 3.5849136E+000, 2.1603033E+000, 1.7296540E+001, 1.4063817E+001, 1.1545017E+001, 8.7500050E+000, 1.0942404E+001, 1.0724836E+001, 1.0705518E+001, 1.0699086E+001, 9.4501517E+002, 9.6403966E+002, 9.9037059E+002, 9.9326689E+002, 9.8761137E+002, 9.4015162E+002, 9.5369845E+002, 9.9773979E+002, 1.0001309E+003, 9.9494714E+002
 1.9300025E+003, 1.2779024E+002, 9.0328807E+001, 8.7852290E+001, 8.9342111E+001, 1.0444684E+002, 4.8130840E+002, 4.5626634E+002, 4.1847099E+002, 3.7912387E+002, 3.2496957E+002, 2.2269388E+002, 5.7839270E+002, 3.4758791E+002, 3.6274670E+002, 3.7629506E+002, 3.9044250E+002, 3.3703875E+002, 3.6142533E+000, 2.2205389E+000, 1.6482644E+001, 1.3311314E+001, 1.0863308E+001, 7.9607635E+000, 1.0961614E+001, 1.0616497E+001, 1.0630251E+001, 1.0715239E+001, 9.5613958E+002, 9.7506786E+002, 1.0020868E+003, 1.0047976E+003, 1.0002118E+003, 9.7341775E+002, 9.8184381E+002, 1.0344489E+003, 1.0353333E+003, 1.0282989E+003
 1.9400007E+003, 1.3535887E+002, 9.3820377E+001, 9.3377505E+001, 9.3046774E+001, 1.0529463E+002, 4.9394385E+002, 4.7743335E+002, 4.4041180E+002, 4.0223458E+002, 3.4535962E+002, 2.2956135E+002, 5.9162959E+002, 3.4196996E+002, 3.5557998E+002, 3.6994692E+002, 3.8375421E+002, 3.3140090E+002, 3.4314990E+000, 2.0701281E+000, 1.7453927E+001, 1.4568249E+001, 1.2453953E+001, 9.9397949E+000, 1.0999809E+001, 1.0702243E+001, 1.0636877E+001, 1.0426015E+001, 9.6148595E+002, 9.7820384E+002, 1.0017505E+003, 1.0048563E+003, 1.0006197E+003, 9.8265454E+002, 9.9481311E+002, 1.0417354E+003, 1.0456970E+003, 1.0418072E+003
 1.9500012E+003, 1.3921837E+002, 9.7379809E+001, 9.5209062E+001, 9.5476178E+001, 1.0163045E+002, 4.9306987E+002, 4.8866759E+002, 4.5392569E+002, 4.1732540E+002, 3.6053050E+002, 2.3529817E+002, 6.0072833E+002, 3.3661553E+002, 3.4719140E+002, 3.6078654E+002, 3.7553626E+002, 3.3158647E+002, 4.0062072E+000, 2.3719239E+000, 1.9762383E+001, 1.6423037E+001, 1.3727261E+001, 1.0602047E+001, 1.0834053E+001, 1.0330361E+001, 1.0191014E+001, 1.0272592E+001, 9.8777750E+002, 1.0019647E+003, 1.0218506E+003, 1.0239895E+003, 1.0192675E+003, 1.0158696E+003, 1.0162447E+003, 1.0578280E+003, 1.0654563E+003, 1.0618096E+003
 1.9600007E+003, 1.4342180E+002, 1.0411904E+002, 1.0219361E+002, 1.0053602E+002, 1.0909760E+002, 5.0292579E+002, 5.0189742E+002, 4.6722619E+002, 4.3218193E+002, 3.8100273E+002, 2.4521708E+002, 6.0332923E+002, 3.3803642E+002, 3.4707148E+002, 3.6007903E+002, 3.7570038E+002, 3.2885669E+002, 4.0299688E+000, 2.3955439E+000, 1.8034931E+001, 1.4719864E+001, 1.2206285E+001, 9.5209548E+000, 1.1266539E+001, 1.0696294E+001, 1.0508182E+001, 1.0300390E+001, 9.9764370E+002, 1.0129614E+003, 1.0357419E+003, 1.0388706E+003, 1.0346651E+003, 1.0476102E+003, 1.0374976E+003, 1.0674246E+003, 1.0716837E+003, 1.0689095E+003
 1.9700018E+003, 1.5017720E+002, 1.0525290E+002, 1.0378442E+002, 1.0376522E+002, 1.0989967E+002, 5.1675441E+002, 4.9374101E+002, 4.5542670E+002, 4.2221968E+002, 3.7546360E+002, 2.4284622E+002, 6.1548368E+002, 3.4976740E+002, 3.6181187E+002, 3.7580607E+002, 3.9001270E+002, 3.4092382E+002, 3.8755040E+000, 2.3479087E+000, 2.0008390E+001, 1.6191311E+001, 1.3408921E+001, 1.0313508E+001, 1.2794730E+001, 1.2343262E+001, 1.2142352E+001, 1.1926003E+001, 1.0117928E+003, 1.0232889E+003, 1.0435563E+003, 1.0459439E+003, 1.0424226E+003, 1.0514687E+003, 1.0569927E+003, 1.0862397E+003, 1.0871981E+003, 1.0836604E+003
 1.9800030E+003, 1.5945076E+002, 1.0899858E+002, 1.0710076E+002, 1.0516338E+002, 1.0284026E+002, 5.3366920E+002, 5.2165237E+002, 4.8368553E+002, 4.4631528E+002, 3.8780934E+002, 2.4530439E+002, 6.1787878E+002, 3.5910374E+002, 3.7425758E+002, 3.8643959E+002, 3.9701531E+002, 3.5230444E+002, 4.4647957E+000, 2.6250020E+000, 2.0697905E+001, 1.7353356E+001, 1.4667695E+001, 1.1096058E+001, 1.2931899E+001, 1.2380307E+001, 1.2155858E+001, 1.1947254E+001, 1.0174752E+003, 1.0320089E+003, 1.0503791E+003, 1.0525434E+003, 1.0480776E+003, 1.0364915E+003, 1.0512099E+003, 1.1007156E+003, 1.1045728E+003, 1.0993708E+003
 1.9900024E+003, 1.5851031E+002, 1.0691809E+002, 1.0455414E+002, 1.0226473E+002, 1.0132089E+002, 5.0711604E+002, 4.9769742E+002, 4.6406744E+002, 4.3358335E+002, 3.8416973E+002, 2.4481754E+002, 6.1839656E+002, 3.5997967E+002, 3.7277451E+002, 3.8576347E+002, 3.9900338E+002, 3.3987834E+002, 4.3715797E+000, 2.5537333E+000, 2.1193030E+001, 1.7076851E+001, 1.4011733E+001, 1.0816162E+001, 1.2490662E+001, 1.1913262E+001, 1.1696979E+001, 1.1636639E+001, 1.0318686E+003, 1.0449335E+003, 1.0641300E+003, 1.0665827E+003, 1.0623102E+003, 1.0727196E+003, 1.0789730E+003, 1.1141723E+003, 1.1166326E+003, 1.1126713E+003
 2.0000031E+003, 1.6136738E+002, 1.0989676E+002, 1.0769738E+002, 1.0505286E+002, 9.7036385E+001, 5.1304105E+002, 5.1118127E+002, 4.7511927E+002, 4.3942685E+002, 3.8935968E+002, 2.5079276E+002, 6.2297874E+002, 3.5744542E+002, 3.6880547E+002, 3.8005293E+002, 3.9561254E+002, 3.4895640E+002, 4.3494723E+000, 2.6182610E+000, 1.9448848E+001, 1.6153867E+001, 1.3723496E+001, 1.0745297E+001, 1.2921551E+001, 1.2425137E+001, 1.2202723E+001, 1.1903452E+001, 1.0398181E+003, 1.0535027E+003, 1.0712099E+003, 1.0735147E+003, 1.0698705E+003, 1.0847824E+003, 1.1010545E+003, 1.1407522E+003, 1.1400155E+003, 1.1341926E+003
 2.0100011E+003, 1.6493797E+002, 1.0823262E+002, 1.0602231E+002, 1.0362792E+002, 9.7547945E+001, 5.1891567E+002, 5.2219442E+002, 4.7992501E+002, 4.4116263E+002, 3.9144120E+002, 2.5422864E+002, 6.3725053E+002, 3.6091511E+002, 3.7452927E+002, 3.9145637E+002, 4.1308174E+002, 3.6421241E+002, 4.5024213E+000, 2.7679156E+000, 2.2966994E+001, 1.8770230E+001, 1.5340094E+001, 1.1786589E+001, 1.3484509E+001, 1.2778039E+001, 1.2552650E+001, 1.2579813E+001, 1.0524080E+003, 1.0652084E+003, 1.0861716E+003, 1.0874834E+003, 1.0831429E+003, 1.0975232E+003, 1.1061317E+003, 1.1484265E+003, 1.1496611E+003, 1.1450230E+003
 2.0200023E+003, 1.6875199E+002, 1.1179661E+002, 1.1001684E+002, 1.0785270E+002, 1.0534882E+002, 5.3395478E+002, 5.3644150E+002, 4.9769512E+002, 4.5848895E+002, 4.0615426E+002, 2.5702969E+002, 6.2975087E+002, 3.4362251E+002, 3.5196361E+002, 3.6815068E+002, 3.8926340E+002, 3.4586981E+002, 5.2127126E+000, 2.9997550E+000, 2.3355445E+001, 1.8878050E+001, 1.5541382E+001, 1.1645557E+001, 1.1453961E+001, 1.0723557E+001, 1.0610776E+001, 1.0730033E+001, 1.0603038E+003, 1.0735649E+003, 1.0917956E+003, 1.0938856E+003, 1.0897141E+003, 1.1098061E+003, 1.1091294E+003, 1.1569658E+003, 1.1642317E+003, 1.1615040E+003
 2.0300014E+003, 1.7206234E+002, 1.1439261E+002, 1.1414299E+002, 1.1065845E+002, 1.0383139E+002, 5.4043898E+002, 5.4535032E+002, 5.0546125E+002, 4.6956738E+002, 4.1336992E+002, 2.5501469E+002, 6.3008686E+002, 3.4458064E+002, 3.5521963E+002, 3.7015263E+002, 3.8902842E+002, 3.4846630E+002, 4.6072496E+000, 2.7530975E+000, 2.2157125E+001, 1.8455870E+001, 1.5690306E+001, 1.2312904E+001, 1.2886836E+001, 1.2303777E+001, 1.1981113E+001, 1.1557658E+001, 1.0693851E+003, 1.0829766E+003, 1.0998889E+003, 1.1023055E+003, 1.0987038E+003, 1.1312140E+003, 1.1314498E+003, 1.1710333E+003, 1.1752225E+003, 1.1722955E+003
 2.0400003E+003, 1.8262213E+002, 1.1665209E+002, 1.1416765E+002, 1.1029503E+002, 1.0645144E+002, 5.7372418E+002, 5.7933844E+002, 5.3005032E+002, 4.8707093E+002, 4.2993473E+002, 2.6749200E+002, 6.5055589E+002, 3.6413789E+002, 3.7787366E+002, 3.9597126E+002, 4.1644989E+002, 3.6402224E+002, 4.8591483E+000, 2.8444500E+000, 2.8846048E+001, 2.2919852E+001, 1.8283410E+001, 1.3651657E+001, 1.5699091E+001, 1.4741645E+001, 1.4431747E+001, 1.4236006E+001, 1.0768848E+003, 1.0904160E+003, 1.1090015E+003, 1.1112134E+003, 1.1078291E+003, 1.1572804E+003, 1.1506342E+003, 1.1838025E+003, 1.1861361E+003, 1.1833955E+003
 2.0500022E+003, 1.8173642E+002, 1.1590228E+002, 1.1211087E+002, 1.0741575E+002, 1.0476634E+002, 5.6315592E+002, 5.7302606E+002, 5.2309146E+002, 4.7148187E+002, 4.1323203E+002, 2.6665237E+002, 6.5624815E+002, 3.7207628E+002, 3.8282232E+002, 3.9932544E+002, 4.1775301E+002, 3.6135773E+002, 4.8675065E+000, 2.8551848E+000, 2.2927973E+001, 1.8569244E+001, 1.5128232E+001, 1.1323409E+001, 1.4830288E+001, 1.4012924E+001, 1.3719551E+001, 1.3556681E+001, 1.0941304E+003, 1.1089471E+003, 1.1282908E+003, 1.1296311E+003, 1.1258290E+003, 1.1634389E+003, 1.1680647E+003, 1.2152263E+003, 1.2152533E+003, 1.2086979E+003
 2.0600001E+003, 1.8611835E+002, 1.1618965E+002, 1.1337070E+002, 1.0840930E+002, 1.0259490E+002, 5.8402238E+002, 5.6838065E+002, 5.1778677E+002, 4.7108116E+002, 4.0820811E+002, 2.5682841E+002, 6.6399010E+002, 3.7907280E+002, 3.8973232E+002, 4.0808999E+002, 4.3110652E+002, 3.7117979E+002, 5.0230401E+000, 3.0058693E+000, 2.5028269E+001, 1.9925667E+001, 1.6292512E+001, 1.2019936E+001, 1.5336505E+001, 1.4442197E+001, 1.3973635E+001, 1.3553639E+001, 1.1032084E+003, 1.1152288E+003, 1.1329870E+003, 1.1356574E+003, 1.1327837E+003, 1.1863387E+003, 1.1812253E+003, 1.2196543E+003, 1.2215427E+003, 1.2170373E+003
 2.0700027E+003, 1.8813827E+002, 1.1541311E+002, 1.1049353E+002, 1.0752921E+002, 1.0112560E+002, 5.8942511E+002, 5.8617922E+002, 5.3226281E+002, 4.8322549E+002, 4.1891589E+002, 2.6026277E+002, 6.5864102E+002, 3.8056199E+002, 3.9020661E+002, 4.0632664E+002, 4.2438031E+002, 3.6938500E+002, 5.1006748E+000, 2.9661188E+000, 2.8959104E+001, 2.3498459E+001, 1.9172744E+001, 1.4141437E+001, 1.5427970E+001, 1.4645033E+001, 1.4382812E+001, 1.4071180E+001, 1.1115546E+003, 1.1223042E+003, 1.1383435E+003, 1.1407757E+003, 1.1382834E+003, 1.2056215E+003, 1.1971403E+003, 1.2279455E+003, 1.2276515E+003, 1.2226351E+003
 2.0800020E+003, 1.9033978E+002, 1.2150684E+002, 1.1534068E+002, 1.1047505E+002, 1.0834650E+002, 5.7733153E+002, 5.8421156E+002, 5.3400133E+002, 4.8612397E+002, 4.2089048E+002, 2.6417735E+002, 6.5309854E+002, 3.7459891E+002, 3.8648862E+002, 4.0789042E+002, 4.3070103E+002, 3.7168348E+002, 5.3524173E+000, 3.0914554E+000, 2.3800320E+001, 1.9090654E+001, 1.5772042E+001, 1.2291787E+001, 1.4079803E+001, 1.3236529E+001, 1.3115741E+001, 1.3313460E+001, 1.1202140E+003, 1.1313978E+003, 1.1502918E+003, 1.1528663E+003, 1.1502326E+003, 1.2012820E+003, 1.1947744E+003, 1.2348197E+003, 1.2360576E+003, 1.2310133E+003
 2.0900006E+003, 1.9442620E+002, 1.2487362E+002, 1.1811686E+002, 1.1127936E+002, 1.1055153E+002, 5.8710468E+002, 5.9467053E+002, 5.4723277E+002, 5.0213309E+002, 4.3955953E+002, 2.7652070E+002, 6.3773935E+002, 3.6227207E+002, 3.7291391E+002, 3.9028107E+002, 4.1140827E+002, 3.5587558E+002, 6.1593424E+000, 3.4313310E+000, 2.9535136E+001, 2.4419486E+001, 2.0414208E+001, 1.5451543E+001, 1.2958347E+001, 1.1945899E+001, 1.1393924E+001, 1.1018195E+001, 1.1235463E+003, 1.1325598E+003, 1.1481196E+003, 1.1502947E+003, 1.1474754E+003, 1.2166831E+003, 1.2028494E+003, 1.2337060E+003, 1.2371409E+003, 1.2343982E+003
 2.1000001E+003, 2.0282027E+002, 1.3536226E+002, 1.2730070E+002, 1.1685863E+002, 1.1340315E+002, 6.0950694E+002, 6.2339497E+002, 5.8331236E+002, 5.4175635E+002, 4.7050428E+002, 2.9119511E+002, 6.4207412E+002, 3.5521906E+002, 3.6013035E+002, 3.6976815E+002, 3.8204444E+002, 3.3710506E+002, 6.5068254E+000, 3.7450481E+000, 2.7656489E+001, 2.2956598E+001, 1.9271591E+001, 1.4749708E+001, 1.3183067E+001, 1.2129895E+001, 1.1517354E+001, 1.0917616E+001, 1.1298801E+003, 1.1402746E+003, 1.1557487E+003, 1.1576663E+003, 1.1549008E+003, 1.2172794E+003, 1.2047255E+003, 1.2339305E+003, 1.2347973E+003, 1.2323125E+003
 2.1100027E+003, 2.0423612E+002, 1.3832298E+002, 1.2989283E+002, 1.1999039E+002, 1.0648202E+002, 5.9593892E+002, 6.0535255E+002, 5.6654456E+002, 5.2855551E+002, 4.6841045E+002, 2.9900623E+002, 6.4626073E+002, 3.6431260E+002, 3.7052175E+002, 3.7689973E+002, 3.8663297E+002, 3.3869605E+002, 4.8426766E+000, 2.7902278E+000, 2.3599068E+001, 2.0059381E+001, 1.7077553E+001, 1.3503322E+001, 1.2150511E+001, 1.1330131E+001, 1.0861008E+001, 1.0469325E+001, 1.1404631E+003, 1.1478073E+003, 1.1629361E+003, 1.1650260E+003, 1.1619227E+003, 1.2298943E+003, 1.2092421E+003, 1.2290582E+003, 1.2297786E+003, 1.2275663E+003
 2.1200012E+003, 1.8345355E+002, 1.2844548E+002, 1.2033586E+002, 1.1154133E+002, 9.5835761E+001, 5.3733786E+002, 5.2905270E+002, 4.9171931E+002, 4.5750356E+002, 4.0922096E+002, 2.7038502E+002, 6.0045448E+002, 3.3205913E+002, 3.3611846E+002, 3.4112548E+002, 3.5309741E+002, 3.1547599E+002, 2.0137945E+000, 1.3523489E+000, 1.1725986E+001, 1.0056333E+001, 8.7638483E+000, 7.2870716E+000, 7.3079533E+000, 6.9241040E+000, 6.8351842E+000, 7.0209127E+000, 1.0486313E+003, 1.0678102E+003, 1.0893174E+003, 1.0956997E+003, 1.0959500E+003, 1.1137579E+003, 1.0731916E+003, 1.1149683E+003, 1.1252438E+003, 1.1272908E+003
 2.1300006E+003, 1.5374506E+002, 1.1579421E+002, 1.0941624E+002, 1.0386327E+002, 9.0029675E+001, 4.8903942E+002, 4.7421016E+002, 4.4089889E+002, 4.1138590E+002, 3.6946759E+002, 2.3956600E+002, 5.2889167E+002, 2.8614784E+002, 2.8730931E+002, 2.8958951E+002, 2.9702387E+002, 2.6917740E+002, 1.2017557E+000, 9.3953700E-001, 7.8722871E+000, 7.3630305E+000, 6.8945064E+000, 6.1788974E+000, 4.2995583E+000, 4.1554998E+000, 4.1060492E+000, 4.0981468E+000, 8.1075291E+002, 8.7601730E+002, 9.1576749E+002, 9.2957758E+002, 9.3632855E+002, 8.6718129E+002, 8.1082013E+002, 8.7725393E+002, 9.3260430E+002, 9.5046528E+002
 2.1400025E+003, 1.2914497E+002, 1.0721389E+002, 1.0135881E+002, 9.7695197E+001, 8.9452071E+001, 4.4345844E+002, 4.3914044E+002, 4.1158837E+002, 3.8497014E+002, 3.4423612E+002, 2.1950348E+002, 4.3305742E+002, 2.3809546E+002, 2.3648231E+002, 2.3773735E+002, 2.4504395E+002, 2.2704518E+002, 8.2255621E-001, 7.1451781E-001, 5.8843483E+000, 5.9136044E+000, 5.7481188E+000, 5.2116434E+000, 2.7571857E+000, 2.7223511E+000, 2.7918585E+000, 2.9671486E+000, 6.8442925E+002, 7.0853091E+002, 7.3391990E+002, 7.5599205E+002, 7.7124624E+002, 7.3939778E+002, 6.7326576E+002, 7.3825658E+002, 8.2747824E+002, 8.5584116E+002
